df1.product,df1.route,df1.tons,df1.usd
2,1,18496.037,69125
2,1,49.755,4550
2,1,3000,38724
2,1,25774.303,77379
2,1,29229.205,77906
2,1,2300,38062
2,1,271.177,13945
2,1,12276.245,62397
2,1,534.203,20006
2,1,23087.717,73299
2,1,29284.798,77835
2,1,25400,76238
2,1,140.657,9580
2,1,7587.888,53046
2,1,13000,63045
2,1,4630.75,46603
2,1,17262.555,68758
2,1,222.684,13035
2,1,18889.535,70657
2,1,7143.51,53436
2,1,19909.646,72989
2,1,28742.1,77026
2,1,33292.535,79732
2,1,3400,42155
2,1,7329.69,53816
2,1,36322.195,82330
2,1,1859.343,32608
2,1,13217.505,63384
2,1,2650,37445
2,1,93873.044,93982
2,1,27786.412,77859
2,1,7119.405,53371
2,1,15200,65024
2,1,54101.276,89047
2,1,6066.39,50714
2,1,19422.63,71645
2,1,152.878,15461
2,1,128444.637,95893
2,1,6000,49366
2,1,200,11826
2,1,36550.245,81132
2,1,184,18002
2,1,44821.655,84480
2,1,64371.632,89696
2,1,60,11434
2,1,7780.385,52960
2,1,97299.479,94535
2,1,230.01,20450
2,1,41902.853,84201
2,2,2.74,1690
2,1,35000,78633
2,1,18962.22,70232
2,1,21051.424,70645
2,1,8406.7,56652
2,1,7070.6,53146
2,1,22,9167
2,1,29078.504,76150
2,1,20.16,4251
2,1,14939.352,66648
2,1,32200.098,79495
2,1,36.96,7598
2,2,7.84,2650
2,1,8435.5,56671
2,2,4160,42723
2,1,12,7685
2,1,3700,41752
2,1,20284.173,70812
2,1,3059.8,39279
2,1,19622.605,70540
2,1,9030,57703
2,1,20396.972,70255
3,1,14.891,4572
3,1,3.04,2417
3,1,199.584,27564
3,4,3.42,2237
3,1,3000,57644
3,4,0,8479
3,1,8752.767,76824
3,4,174.992,22889
3,1,4650,64702
3,1,1000,40460
3,1,1000,41181
3,1,3240.081,58114
3,2,50.078,11789
3,1,1257.75,43138
3,1,22000.023,89734
3,1,1999.655,50595
3,1,13876.609,85156
3,1,2999.798,58081
3,1,4000,63675
3,1,6698.079,71084
3,1,2500,54009
3,1,6000,68983
3,1,2112.131,51271
3,1,1570.471,49865
3,2,21.28,5662
3,1,1500,44841
3,1,2850,56351
3,1,4750,66191
3,1,3000,57132
3,1,5250,67034
3,1,2375,52265
3,1,87.82,13846
3,1,3400,60238
3,1,3000,58087
3,1,60401.84,97384
3,1,300,24462
3,1,1575,46023
3,1,4260,62270
3,1,67.94,13510
3,1,3000,57888
3,1,87.96,13859
3,1,3887.869,61703
3,1,7532,74658
3,1,5942.25,69331
3,1,109.95,15458
3,1,22,6695
3,1,49.92,15443
3,1,14700,84623
3,1,2500,53301
3,1,7225,72139
3,1,35600,94931
3,2,24.9,7617
3,1,721.491,38682
3,1,24.855,7953
3,1,24.855,8403
3,1,750,36435
3,1,2610,54596
3,1,2040,50543
3,2,149.4,21263
3,1,800,36804
3,1,298.26,28734
3,2,198.84,22652
3,2,198.84,23182
3,1,3.809,2732
3,3,0.55,3140
3,1,3500,59182
3,1,49.018,12495
3,1,1355.342,44710
3,2,21.528,7430
3,2,116.766,18922
3,1,6.624,3569
3,3,0.005,151
3,3,0.001,21
3,3,0.03,2074
3,1,0.135,5514
3,2,79.24,15427
4,1,2324.528,39365
4,1,47193.312,89228
4,1,39067.699,84738
4,1,29288.586,82769
4,1,1028.35,29433
4,1,33342.72,84369
4,1,123259.391,96883
4,1,78.55,7978
4,1,36692.67,86047
4,1,20,3351
4,1,37876.845,85964
4,1,12575.25,66318
4,1,123255.025,97005
4,1,4500,48884
4,1,4961.84,50417
4,1,50143.755,89872
4,1,1520,48209
4,1,83107.065,94738
4,1,13245.43,68275
4,1,15696.63,70820
4,1,26731.462,80734
4,1,13000,68210
4,1,9431.024,62091
4,1,2640.04,40374
4,1,4538.46,47480
4,1,12477.605,66385
4,5,5172.027,49605
4,5,22288.725,74506
4,1,28590.477,81164
4,1,33433.635,84231
4,1,3900,46158
4,1,14338.21,68169
4,1,9216.686,61456
4,1,19940.302,75990
4,1,3249.542,42478
4,1,4000,45749
4,1,529.144,20929
4,5,37927.72,84072
4,5,17474.09,68541
4,1,13638.18,66750
4,1,25575.383,80472
4,1,26741.291,80353
4,1,186196.965,97998
4,1,4100,47425
4,1,184.34,16515
4,1,3500,45964
4,1,3998.075,47479
4,1,11633.748,64560
4,1,3688.745,44699
4,1,41000.008,86989
4,1,5245.86,51528
4,5,37938.06,84071
4,1,9803.254,61292
4,1,51972.217,89952
4,1,53888.248,90694
4,1,1000,28379
4,1,16154.4,71926
4,1,30297.81,82637
4,1,34215.178,84834
4,1,33742.891,84338
4,1,34720.465,84589
4,1,41272.01,85685
4,1,68270.815,93082
4,1,15670.856,69846
4,5,44254.655,86636
4,1,1600,34615
4,1,6580.43,55389
4,1,9551.085,59455
4,1,708.22,32524
4,1,729.318,24832
4,1,15379.512,70555
4,1,44434.841,87211
4,1,42024.857,86792
4,1,18132.521,72756
4,1,14411.255,68744
4,1,106.92,11147
4,1,34919.645,83770
4,1,10500,63135
4,1,13034.5,67595
4,1,5863.888,52092
4,1,97.96,10752
4,1,3856.51,45377
4,5,14336.07,66958
4,1,34650,84056
4,5,7828.59,56446
4,1,3348.16,44512
4,1,505200.872,98941
4,1,150,11820
4,1,8902.59,60261
4,1,2566.736,40575
4,1,3654.01,46619
4,1,56911.125,91172
4,1,10261.11,61092
4,1,42223.745,86438
4,1,11600,65966
4,1,43275.15,87056
4,1,3000,43912
4,1,27201.275,80986
4,1,14222.343,69084
4,1,6821.079,54080
4,1,30413.9,83165
4,1,20000,75417
4,1,100737.802,96072
4,1,43477.11,88113
4,1,300,16882
4,1,14012.693,69542
4,1,661.31,24070
4,1,114554.935,96305
4,1,33254.17,84402
4,1,50169.94,89890
5,1,7500,59378
5,1,7450,63192
5,1,7500,59378
5,1,18150,76925
5,1,14700,76706
5,1,0.001,11
5,1,324,18028
5,1,40,8419
5,1,7562.5,58795
5,1,0.1,89
5,1,297,17463
5,1,2500,42212
5,1,540,23589
5,4,307.6,22881
5,2,300,17741
5,4,148.62,16121
5,1,4000,52338
5,1,8500,63266
5,1,135,12535
5,1,7000,59750
5,1,270,16496
5,1,14000,73124
5,1,810,29178
5,1,15400,74317
5,2,120,11608
5,3,0.5,1450
5,1,27,5345
5,1,0.283,952
5,1,486,23350
5,1,5.4,2207
5,1,26.4,5174
5,1,4694,53621
5,1,675,27029
5,1,12150.5,63262
5,1,702,25036
5,1,19240,75738
5,1,8000,60942
5,1,403,25575
5,1,459.5,22662
5,1,9017.6,62400
5,1,27,4507
5,1,12632.05,70088
5,1,8500,60975
5,1,140,15883
5,1,125,12805
5,1,19000,76630
5,1,615.5,30408
5,1,1900,36926
5,1,53000,88277
5,1,283,18697
5,1,324,19826
5,1,0.003,48
5,1,378,20430
5,1,870,27207
5,1,189,15340
5,1,1677,37014
5,1,2322,40499
5,1,7725,56744
5,1,1653,36743
5,1,198,17340
5,1,810,29151
5,1,538,24671
5,1,108,10054
5,1,54,7381
5,1,1080,31614
5,1,14400,71482
5,1,28000,78129
5,1,270,16155
5,1,777.5,33753
5,1,54,6456
5,1,22.5,5050
5,1,1647,35374
5,1,41156,84512
5,1,486,23590
5,1,4110,50269
5,1,8500,62301
5,1,297,18333
5,1,44716,90105
5,3,0.09,205
5,1,114.8,14266
5,1,553,25514
5,1,0.014,141
5,1,324,19167
5,1,513,24341
5,1,2395,43948
5,1,0.156,1746
5,1,3618,48364
5,1,107.5,11087
5,1,540,24390
5,1,67785,92076
5,1,120,14608
5,1,1687.662,39881
5,3,0.002,97
5,3,0.01,201
5,1,1.5,3648
5,1,1.772,1520
5,2,190,14770
5,1,9126,62566
6,2,7,1548
1,1,25.424,4395
1,2,161.981,14173
1,1,4784.452,42495
1,1,72819.74,88565
1,1,15350.629,61238
1,1,1001.47,22974
1,1,17587.05,64159
1,1,16.738,14559
1,2,32,26543
1,1,4860,43260
1,1,8723.052,51907
1,1,250,12043
1,1,22304.554,68821
1,2,216,16355
1,1,319.98,13572
1,1,23178.463,69295
1,1,2362.5,33353
1,1,17581.41,63959
1,1,27193.127,72241
1,1,1580.24,28023
1,1,2036.66,31141
1,1,6000,46612
1,1,30119.51,74467
1,1,32407.661,76220
1,1,147.803,13480
1,2,243,16827
1,1,118.675,10758
1,1,14687.123,60450
1,1,51344.133,83114
1,1,143887.953,94818
1,2,12.5,3704
1,2,2500,28279
1,2,3000,30734
1,2,12000,49620
1,1,55000,84030
1,1,101651.553,92096
1,1,2590.12,34908
1,1,13650,59161
1,1,62494.573,86417
1,1,0.235,598
1,1,384,20592
1,2,319.776,32774
1,1,1.08,1121
1,1,0.972,1676
1,2,245.5,16522
1,1,60,7137
1,1,6568.137,47478
1,1,38633.417,78074
1,2,2000,25839
1,2,2000,26443
1,1,2000,31840
1,1,341.537,14084
1,3,2.8,4871
1,2,1242.13,31386
1,3,0.92,5295
1,1,12.176,10701
1,3,0.471,867
1,1,100,6622
1,1,6569.998,47340
1,1,3500,39470
1,1,74.395,5350
1,1,8799.8,52754
2,1,29474.219,77374
2,1,43791,85886
2,1,3958.827,43821
2,1,6488.473,51918
2,1,6930.448,52873
2,1,7258.7,54324
2,1,5500,49513
2,1,41763.93,84374
2,1,49735.31,87562
2,1,1000,25363
2,1,16847.725,67794
2,1,1725.535,31715
2,1,7112,53416
2,1,11000,59827
2,1,33843.889,80184
2,1,4435.418,45170
2,1,10350,58513
2,1,3000,39365
2,1,1775.93,34024
2,1,7777,53824
2,1,8500,55967
2,1,2260.64,36277
2,1,6216.86,50654
2,1,18413.03,70676
2,1,2498.61,36431
2,1,4000,42703
2,1,16308.905,67478
2,1,3396.655,40630
2,1,3380.59,41422
2,1,11047.506,58842
2,1,17000,69163
2,1,2319.221,35789
2,1,40499.862,85187
2,1,27559.643,77211
2,1,1000,25710
2,1,15035.396,67851
2,1,3500,42110
2,1,16686.81,68747
2,1,11530,62055
2,1,15739.36,67455
2,1,13200.246,63537
2,1,68823.439,90790
2,1,79524.289,93083
2,1,293.45,14578
2,1,67635.007,90824
2,1,4660.535,47028
2,1,38886.337,82341
2,1,7356.775,54124
2,1,5385.775,48807
2,1,77922.52,92230
2,1,38727.26,83867
2,1,186.09,19050
2,2,46.51,8875
2,1,9.52,3236
2,1,47521.679,84939
2,1,63346.939,90190
2,1,20,7885
2,1,44887.5,84996
2,1,16308.648,65597
2,1,12.32,3513
2,1,8679.528,56254
2,1,8455.663,55772
2,2,905,23702
2,1,3611.312,42944
2,1,1603.028,30522
2,1,8000,55767
2,1,13318.582,63398
2,1,38798.28,82087
2,1,17000,67499
3,1,150,19882
3,1,1337.213,54268
3,4,2.7,1903
3,1,500,32995
3,2,21.727,8496
3,4,0,7606
3,1,8867.427,77651
3,1,7325,76402
3,4,91.351,17075
3,1,3360,60174
3,1,7733,75866
3,1,300,25816
3,2,50.078,12103
3,1,350,27579
3,1,2000,51684
3,1,500,31612
3,1,1290,44571
3,1,6034.153,71408
3,1,1700,48885
3,1,9998.584,80093
3,1,2000,51715
3,1,2000,51449
3,1,500,32722
3,5,1839.27,52926
3,1,1510,48158
3,1,2000,51639
3,1,2300,52816
3,1,1068.765,45849
3,1,1043.91,45483
3,1,3669.709,62300
3,1,2000,53054
3,1,24150,91839
3,1,87.87,13928
3,1,1135,41043
3,1,5000,69035
3,1,6931.182,74571
3,1,8750,77574
3,1,1000,39518
3,1,794,38431
3,1,1500,46176
3,1,8044.26,76148
3,1,10746.34,82022
3,1,750,38502
3,2,100.339,17874
3,1,3920,63412
3,1,3760,62218
3,1,8000,77547
3,1,131.38,16945
3,1,900,38829
3,1,7050,74233
3,1,18700,88483
3,1,18747.592,89162
3,1,7970,74724
3,1,500,31881
3,2,48.14,13317
3,1,500,32094
3,1,600,33873
3,1,79.039,15841
3,1,3250,59371
3,1,30.4,9897
3,1,74.565,15343
3,1,2000,51715
3,1,170,20261
3,1,3100,59051
3,1,700,36303
3,1,124.275,19845
3,1,124.275,20038
3,2,173.985,22217
3,1,273.405,27814
3,1,1814.415,54191
3,1,0.414,494
3,1,3.643,2654
3,1,8.28,3858
3,1,800,36140
3,3,0.55,3111
3,1,1000,40468
3,1,2525,57096
3,2,21.528,7566
3,2,38.088,11282
3,1,5.962,3565
3,3,0.06,3225
3,1,0.191,468
4,1,21800,76288
4,1,23041.656,76670
4,1,40162.518,86872
4,1,24338.807,79758
4,1,26463.504,79093
4,1,1267.21,32225
4,1,4475.138,49395
4,1,4527.78,48478
4,1,64174.534,92558
4,1,111925.582,96550
4,1,31510.727,84081
4,1,27052.052,81547
4,1,11105.09,64420
4,1,45605.016,88980
4,1,65996.545,93087
4,1,111064,96104
4,1,19690,74434
4,1,23852.92,78549
4,1,13288.731,67091
4,1,42204.782,87634
4,1,15047.384,71249
4,1,396.96,18084
4,1,210,19563
4,5,5025.303,49774
4,1,587.48,23268
4,1,11406.46,63695
4,1,15769.842,70833
4,1,138684.611,97235
4,1,2900,42510
4,1,1452.392,32575
4,1,4707.467,49891
4,1,16219.863,71260
4,1,18000,74539
4,1,24141.294,80303
4,5,13481.297,64296
4,1,23468.286,79372
4,1,32833.347,82995
4,1,259637.569,98499
4,1,24063.073,79405
4,1,32992.279,83612
4,1,3812.447,48112
4,1,9311,61266
4,1,15849.795,70169
4,1,18938.665,74362
4,1,90066.88,95306
4,1,6627.002,54618
4,1,18595.739,72944
4,1,85217.563,95008
4,1,7396.73,58654
4,1,11800,67164
4,1,21366.385,77776
4,1,30644.895,84633
4,5,51015.225,88499
4,1,1200,30717
4,1,2432.18,40098
4,1,2026.13,37502
4,1,669.3,31902
4,1,287.968,16568
4,1,21500,74719
4,1,50733.674,90224
4,1,187527.933,97962
4,1,2115.716,38725
4,1,5800,53763
4,1,1110.6,30703
4,1,3420.893,43806
4,1,31384.076,83062
4,1,20524.962,76354
4,1,68916.178,92577
4,1,21,4821
4,1,16200,72974
4,1,58306.827,90427
4,2,2,864
4,1,10450,64680
4,1,7403.39,56545
4,5,11600,64734
4,1,3385.995,46584
4,5,1870,34936
4,1,1134.96,29514
4,1,348081.005,98771
4,1,933.264,27047
4,1,9550,62228
4,1,3000,38809
4,1,2000,36014
4,1,9733.185,62134
4,1,30000,83634
4,1,54300,91020
4,1,33082.6,84516
4,1,48680.27,89819
4,1,1000,29422
4,1,40039.055,86819
4,1,20718.22,77541
4,1,1500,33479
4,1,38227.694,86397
4,1,1000,27823
4,1,4995.896,51960
4,1,1000,28876
4,1,1081.2,30068
4,1,113585.698,96480
4,1,2000,36876
4,1,1000,28162
4,1,12000,63894
4,1,25300,78881
4,1,36229.95,85252
5,1,13350,73764
5,1,810,27095
5,1,567,23174
5,1,270,16494
5,1,135,11524
5,1,567,23174
5,1,1522.1,42936
5,1,3600,46078
5,1,6022.5,54577
5,1,3000,47527
5,1,4000,47983
5,1,540,23473
5,1,540,22750
5,1,7000,57889
5,4,457.9,26408
5,2,300,17893
5,1,13.834,6890
5,1,10000,67044
5,4,44.35,7615
5,5,1000,32433
5,1,1080,33598
5,1,6100,58770
5,1,27,4482
5,2,120,10366
5,3,0.008,91
5,1,405,21721
5,1,14000,73822
5,1,5.4,2207
5,1,6265,58092
5,1,16.92,4548
5,1,1593,37931
5,1,129,13741
5,1,27,3903
5,1,315,19498
5,1,550,22740
5,1,3000,43707
5,1,1107,33257
5,1,126,14953
5,1,810,27645
5,1,1242,34780
5,1,20,4721
5,1,16630,73245
5,1,1431,33635
5,1,8051,62793
5,1,29367,83796
5,1,135,12389
5,1,245.5,16480
5,1,52,7644
5,1,3780,47128
5,1,14000,71828
5,1,71,10262
5,3,0,12
5,1,0.054,529
5,1,13330,69888
5,1,1053,32394
5,1,3231,44997
5,1,2784,42562
5,1,3164,44507
5,1,3645,46310
5,1,25,5641
5,1,50,6895
5,1,108,11260
5,1,7415,60856
5,1,212,18737
5,1,60,11051
5,1,5450,53692
5,1,2916,46564
5,1,130,12739
5,1,329,17677
5,1,3385,45540
5,1,17,4489
5,1,1350,34106
5,1,675,24639
5,1,2062.5,39104
5,1,125,12354
5,1,297,16934
5,1,75,11901
5,1,2456.8,40372
5,1,8625,55700
5,1,297,16604
5,1,729,28173
5,1,4862.5,50737
5,1,270,18075
5,1,1485,36161
5,1,89883,95702
5,3,1.6,836
5,1,13.56,4320
5,1,575,25731
5,1,1026,32392
5,1,3670,50307
5,3,0.002,32
5,1,162,13921
5,1,1502.5,34394
5,1,810,28108
5,1,75080,92142
5,1,880,33678
5,1,4188,58287
5,3,0.01,247
5,3,0.014,215
5,2,270,17488
5,1,1100,31014
5,1,25,4555
5,1,9737.5,61844
5,1,34474.5,85663
6,2,22,3330
1,1,25.424,4472
1,1,23.3,21201
1,2,107.981,11578
1,1,9848.444,53609
1,1,25243.175,71262
1,1,27012.93,72906
1,1,5979,46652
1,1,6.43,8677
1,2,5,10805
1,1,300,13199
1,1,9100,52600
1,2,326,19686
1,1,13481.46,59003
1,1,15000,60843
1,1,27380,72462
1,1,63599,86181
1,1,79410.06,89540
1,1,83236.062,90104
1,2,1000,18184
1,1,54340.083,84289
1,1,68215.005,87450
1,1,22252.915,68168
1,1,29250.73,74269
1,1,120.957,11751
1,2,86,9127
1,2,189,14894
1,1,23961.192,69842
1,1,257559.365,97611
1,2,12.5,3759
1,2,62.319,22808
1,2,8000,43652
1,2,12000,49417
1,2,18000,56331
1,2,29000,64694
1,1,14247.772,63392
1,1,15000,60843
1,1,0.306,677
1,2,53.99,7150
1,1,288,18317
1,2,37.014,16088
1,2,81,9402
1,1,4400,40883
1,1,0.181,251
1,2,249.177,42531
1,2,1000,19292
1,1,1.246,2006
1,1,659.779,19829
1,1,0.216,579
1,2,53.981,7488
1,2,198.75,15031
1,1,8000,50208
1,1,121217.333,93556
1,2,2750,29265
1,2,11500,49378
1,1,27.486,19108
1,3,0.02,136
1,2,299.79,16194
1,1,45.843,18069
1,1,953.354,22680
1,1,57974.33,85326
1,1,205.371,38234
1,2,8.2,4664
1,3,0.58,7300
1,1,25.157,10860
1,1,517,17508
2,1,33410.351,80939
2,1,41824.51,84989
2,1,12061.34,63874
2,1,16995,70326
2,1,23331.5,74304
2,1,7930.828,56035
2,1,12789.028,64449
2,1,719.615,21710
2,1,12054.003,62507
2,1,30314.337,79619
2,1,7475,54279
2,1,26737,77851
2,1,24895.378,75517
2,1,457,17935
2,1,5000,48418
2,1,26814.82,77095
2,1,3086.62,41575
2,1,3900,44176
2,1,1000,25987
2,1,9192.07,56411
2,1,13000,62350
2,1,5113.89,49784
2,1,4000,44124
2,1,2662.084,38525
2,1,3000,39694
2,1,7223,54144
2,1,4278.421,46701
2,1,8868.946,58843
2,1,18511.98,72049
2,1,17027.494,68577
2,1,16157.276,69251
2,1,1000,26158
2,1,15100,68300
2,1,1978.04,34990
2,1,8816.53,58126
2,1,4607.022,45972
2,1,46381.665,87130
2,1,2000,33961
2,1,24255,75698
2,1,12306.728,64923
2,1,500,19147
2,1,1157.945,27106
2,1,5000,47342
2,1,14071.215,66810
2,1,103140.761,94831
2,1,40,5782
2,1,153.95,15590
2,1,6410.611,51997
2,1,92577.098,93908
2,1,2800.166,40155
2,1,15552.13,66955
2,1,23821.54,74637
2,1,42832.743,85171
2,1,97918.448,94347
2,1,5137.916,47476
2,1,21850.48,73421
2,1,50103.945,88708
2,1,3.92,1850
2,1,38492.9,82685
2,1,24.64,7384
2,1,22,9167
2,1,37740.742,81799
2,1,15612.5,66381
2,1,15439.184,66910
2,1,25148.106,77260
2,2,3.92,1617
2,1,17930.676,69406
2,2,405,16456
2,1,17.01,3763
2,1,5891.08,50703
2,1,13911.55,64234
2,1,2000,34199
2,1,734.289,22221
2,1,46907.736,85880
2,1,7059.63,51941
3,1,878.17,47822
3,1,87.732,17397
3,1,1000,41888
3,1,2000,52493
3,1,500,32633
3,2,143.798,22511
3,4,0,9520
3,1,795.36,41398
3,1,268,24132
3,1,712.56,33410
3,3,0.38,473
3,4,321.3,30418
3,1,1700,50018
3,1,16.8,4390
3,1,400,29985
3,1,81.57,14729
3,1,365.49,28775
3,1,266.55,25724
3,2,50.078,12330
3,1,540,32930
3,1,158.078,22713
3,1,1971.475,51953
3,4,10,4627
3,1,2800,58455
3,1,115,16371
3,1,3100,59524
3,1,4999.748,67538
3,1,6199.837,72874
3,1,1918.43,52147
3,1,1999.829,51236
3,1,2733.45,58577
3,1,5000,69778
3,1,260,24396
3,1,1130,42668
3,1,944.49,44366
3,1,621.375,38129
3,1,26403.525,93331
3,1,9172,78900
3,1,2850,58626
3,1,4750,68217
3,1,3470.64,57381
3,1,2862,57063
3,1,1500,48446
3,1,6250,71626
3,1,1900,49380
3,1,44443.725,96778
3,1,8750,78926
3,1,67.18,13868
3,1,6250,73922
3,2,33.2,10384
3,1,3000,58318
3,1,15770,87551
3,1,241.62,22410
3,1,20.95,6848
3,1,0.046,54
3,1,1125,42916
3,1,500,32433
3,1,23839.903,91900
3,1,500,32946
3,1,7000,75231
3,1,42675,96384
3,2,51.46,13800
3,1,3000,57550
3,2,280,26186
3,1,373.819,31764
3,1,79.039,15847
3,1,314.068,30402
3,1,2000,52884
3,1,49.71,13257
3,1,74.565,16637
3,2,49.8,13524
3,1,74.565,16306
3,1,950,40474
3,1,99.42,18993
3,2,49.71,13454
3,2,472.245,34417
3,1,1814.415,54257
3,1,10.8,4932
3,1,1000,41088
3,1,2000,52184
3,2,66.026,15852
3,2,79.24,15592
4,1,19225.335,73837
4,1,36619.759,86988
4,1,9000,61126
4,1,2161.193,39124
4,1,15921,71726
4,1,8814.92,61625
4,1,3350,45474
4,1,3344.041,44311
4,1,1034.199,30231
4,1,2500,38570
4,1,37129.918,87173
4,1,40839.043,88023
4,1,366.754,19300
4,1,19.875,3369
4,1,5232.73,53119
4,1,17948.602,75983
4,1,57908.42,91872
4,1,56434.379,90716
4,1,77562.14,94748
4,1,7597.917,59211
4,1,46290.801,89922
4,1,35.283,4785
4,1,192.63,14127
4,1,1028.7,27932
4,5,5688.607,52572
4,1,13280,68728
4,1,25986.326,80175
4,1,1600,34370
4,1,2082.73,39263
4,1,5216.807,51726
4,1,4486.372,49788
4,1,10500,62413
4,5,13716.06,65285
4,1,1866.621,35904
4,1,15436.653,70919
4,1,22001.459,79540
4,1,34180.549,85527
4,1,144720.758,97428
4,1,24046.45,80685
4,1,29345.224,83584
4,1,5261.66,52433
4,5,80153.585,93633
4,1,9732.083,61123
4,1,37996.466,86224
4,1,19783.7,75669
4,1,4740,50791
4,1,23196.176,78152
4,1,51754.75,91178
4,5,53306.415,88997
4,1,1699,34660
4,1,2836,42351
4,1,758.06,26232
4,1,49293.612,90512
4,1,1992.266,38476
4,1,46976.83,88810
4,1,87133.284,95490
4,1,34910,86486
4,1,10710,67438
4,1,6900,55689
4,1,21.5,3997
4,1,580,23597
4,1,82578.063,94534
4,1,3000,43074
4,1,71386.914,93248
4,1,1548.926,35119
4,5,13145.11,65279
4,1,10180,64607
4,1,17320.856,75015
4,1,646796.235,99041
4,1,1266.815,31180
4,1,2967.869,44300
4,1,58594.575,91006
4,1,52357.96,91247
4,1,54150.298,91337
4,1,61521.485,92487
4,1,20202.56,75930
4,1,9500,62239
4,1,150,11680
4,1,41185.032,88431
4,1,117831.87,96933
4,1,120042,96938
4,1,59391.5,92183
4,1,14269.67,71300
4,1,6000,54686
4,1,9904.103,63973
4,1,28477.892,82504
4,1,53441.305,91166
4,1,1500,32668
4,1,71,11769
4,1,2000,38743
4,1,102006.854,96188
4,1,202.69,14259
4,1,1000,28750
4,1,33358.08,84469
4,1,11600,66630
4,1,5322,51163
4,1,44616.1,88784
5,1,1728,35905
5,1,135,11524
5,1,1500,33860
5,1,160,17199
5,1,2400,40136
5,1,40,8419
5,1,5239.98,63460
5,1,3250,44564
5,1,203.8,15697
5,1,3437.5,45699
5,1,810,27395
5,1,10500,67968
5,1,7350,57438
5,1,3000,43874
5,4,774.48,30946
5,2,470,21431
5,4,246.9,18111
5,5,1500,36397
5,1,434,23003
5,1,675,24774
5,1,1971,40842
5,1,270,16496
5,1,675,24466
5,1,557,22918
5,1,1350,32945
5,1,131.25,10674
5,2,120,10418
5,1,0.048,99
5,1,0.048,99
5,1,0.274,1025
5,1,13619,66911
5,1,25,5753
5,1,41.45,6543
5,1,7387,59843
5,3,1,1178
5,2,0.04,886
5,1,1323,34760
5,1,21.5,4216
5,1,560,25180
5,1,1085,29987
5,2,0.36,738
5,1,8135,61843
5,1,258.5,21136
5,1,1352.5,33473
5,1,1647,37837
5,1,0.054,20
5,1,17976,74117
5,1,702,27598
5,1,5610,54675
5,1,567,25690
5,1,405,21656
5,1,60,10383
5,1,1135,28480
5,1,594,23698
5,1,308,22487
5,1,2268,39562
5,1,1620,35468
5,1,1528.01,37390
5,3,0.36,2038
5,1,0.003,49
5,1,3825,49985
5,1,37876,86536
5,1,6101.7,54995
5,1,15604,71605
5,1,216,14524
5,1,2700,40971
5,1,14000,70460
5,1,10,3035
5,1,2700,45555
5,1,13580.02,71908
5,1,210,16040
5,1,40,8709
5,1,10687,66176
5,1,3753,49970
5,1,942,31260
5,1,1134,31519
5,1,14000,69783
5,1,14500,72777
5,1,1620,34941
5,1,2916,45449
5,1,20000,76002
5,1,1161,29942
5,1,4097.5,49592
5,1,368,24648
5,1,297,16350
5,1,22,5093
5,1,14405,71657
5,2,0.35,407
5,1,1755,35775
5,1,80250,92165
5,1,486,20660
5,1,3563,46251
5,1,270,17643
5,1,8300,60702
5,1,837,28783
5,1,56043,91292
5,1,216,15421
5,1,3131,45095
5,1,243,17103
5,1,270,18191
5,1,1026,30864
5,1,5836,57396
5,3,0.001,22
5,1,13372,66576
5,1,189,14496
5,1,2958,44110
5,1,45,8404
5,1,270,18191
5,1,594,25994
5,1,108150,94941
5,1,1150,38745
5,1,5151.29,60346
5,3,0.017,580
5,1,1.5,3601
5,2,612.6,23111
5,1,1375,33253
5,1,50682.5,90285
6,2,27,3843
6,1,0.63,1584
1,2,5,1135
1,1,808.14,23173
1,2,243.509,30247
1,1,6900,48842
1,1,19999.026,66205
1,1,37516.436,77739
1,1,2326.905,33240
1,1,4999.923,43108
1,1,1640,28451
1,1,850,21410
1,1,9870,53651
1,1,15137.184,62146
1,1,26525.305,73042
1,3,7.5,11763
1,1,36.501,16652
1,1,25926.268,71527
1,1,1,175
1,1,5400,45545
1,2,355,20563
1,1,1627.17,29049
1,1,18000,65658
1,1,3000,38650
1,2,80.708,16095
1,1,1,175
1,1,1000,23616
1,1,5000,43008
1,1,4465.538,44244
1,1,8800,52942
1,1,36080.399,78194
1,1,200,10488
1,1,9200,56448
1,1,29193.595,74049
1,1,4572.61,43679
1,1,8311.801,50797
1,1,15000,60843
1,1,70966.431,88939
1,1,8765.42,51691
1,1,6503.415,46044
1,1,9140.484,53510
1,1,19283.605,69114
1,1,2900.44,36818
1,2,1500,24325
1,2,200,10123
1,1,14920,62142
1,1,51923.205,84286
1,1,22917.85,69315
1,1,1000,22961
1,1,33126.58,75304
1,1,31350,76015
1,1,55647.43,84895
1,1,86042.898,90215
1,1,140754.582,95327
1,1,23680.182,69972
1,1,74.659,9587
1,2,59.1,7002
1,2,303,19166
1,1,319.6,17345
1,1,6950.73,51856
1,1,11578.46,56238
1,1,15734.26,63112
